gene	P_normalized_baseline	B_normalized_baseline	P_normalized_TRP_12.5min	B_normalized_TRP_12.5min	B_by_P_baseline	pauseRelease_kelong30_baseline	pauseRelease_kelong45_baseline	pauseRelease_kelong60_baseline	B_by_P_TRP_12.5min	pauseRelease_kelong30_TRP_12.5min	pauseRelease_kelong45_TRP_12.5min	pauseRelease_kelong60_TRP_12.5min	pauseRelease_FC	initiationRate_FC_bound1	initiationRate_FC_bound2	initiationRate_baseline_kelong45_termination_point01	initiationRate_baseline_kelong45_termination_point1	initiationRate_baseline_kelong45_termination_1	initiationRate_TRP_12.5min_kelong45_termination_point01	initiationRate_TRP_12.5min_kelong45_termination_point1	initiationRate_TRP_12.5min_kelong45_termination_1
Mrpl16	0.0716763562974591	2.8891764713810648e-05	0.008699076879894196	1.8863865440056772e-05	0.0004030864040285325	0.012092592120855975	0.018138888181283962	0.02418518424171195	0.002168490484738216	0.06505471454214648	0.09758207181321972	0.13010942908429296	5.379716266948858	0.12136605889664309	0.652914961301744	0.00201689297509607	0.00846776504186739	0.07297648570958057	0.0009358647136014967	0.0017187816327919744	0.009547950824696751
Stx3	0.021719547927115845	4.694168960285126e-05	0.0032023710446845706	2.65349969384312e-05	0.0021612645788196515	0.06483793736458954	0.09725690604688432	0.12967587472917907	0.008286046984616319	0.24858140953848956	0.37287211430773437	0.4971628190769791	3.8338883012378075	0.1474418830185024	0.5652757104171097	0.002329571511399465	0.004284330824839891	0.02383192395924415	0.0012260985726762496	0.001514311966697861	0.004396445906913975
Fam111a	0.01169060801150383	1.736517301489747e-05	0.001147167343599538	1.2926538433361663e-05	0.0014853951991042498	0.04456185597312749	0.06684278395969125	0.08912371194625499	0.011268223860697832	0.33804671582093493	0.5070700737314024	0.6760934316418699	7.586010690954839	0.09812726100051415	0.7443944510240161	0.0008983388657854245	0.0019504935868207693	0.012472040797174217	0.0005931659029372702	0.0006964109638612286	0.0017288615731008128
Zfp91	0.01577653859421941	4.2191489996215074e-05	0.001147167343599538	3.345334245116339e-05	0.002674318561339825	0.08022955684019475	0.12034433526029213	0.1604591136803895	0.029161693485969326	0.8748508045790798	1.3122762068686198	1.7497016091581596	10.904345468611417	0.07271350028705695	0.7928931273620444	0.0020563824357718724	0.0034762709092516194	0.017675155644049086	0.001516872083738348	0.0016201171446623064	0.0026525677539018903
Tle4	1.2075335725859677	6.952347342233885e-05	0.3141957688191363	7.270994231016685e-05	5.757477473148208e-05	0.0017272432419444623	0.0025908648629166934	0.0034544864838889247	0.000231416045427466	0.00694248136282398	0.010413722044235971	0.01388496272564796	4.019399928297538	0.26019630091631907	1.0458329932463375	0.015203892029864927	0.12388191356260202	1.210662128889973	0.006413905092148871	0.03469152428587114	0.31746771622309383
Cep78	0.09810397978916464	3.113731969204613e-05	0.04053213535153836	2.1392822794046303e-05	0.00031739099432014247	0.009521729829604274	0.01428259474440641	0.019043459659208548	0.0005277990564401478	0.015833971693204434	0.02375095753980665	0.03166794338640887	1.662930158338939	0.4131548530308965	0.6870476651691698	0.002382219184033722	0.011211577365058541	0.09950515917530672	0.0013679983792474672	0.00501589056088592	0.04149481237727044
Prune2	0.018989895569565138	2.252404519616594e-05	0.0032023711480105746	1.2314480551149311e-05	0.0011861068489636634	0.035583205468909904	0.053374808203364855	0.07116641093781981	0.003845425774210931	0.11536277322632793	0.1730441598394919	0.23072554645265586	3.24205679915835	0.16863553231661652	0.5467259741267743	0.0012034809895231187	0.002912571590783981	0.020003477603392605	0.0005861753362818248	0.0008743887396027765	0.0037565227728122937
Gcnt1	0.011690608218155856	2.426863196514542e-05	0.0038955203128673696	1.144541785184857e-05	0.0020759084140255014	0.06227725242076504	0.09341587863114756	0.12455450484153008	0.0029380973355582272	0.08814292006674682	0.13221438010012024	0.17628584013349363	1.415330905596558	0.333217933590274	0.47161363970933623	0.0012089945206131025	0.0022611492602471295	0.0127826966565874	0.0005539990064618594	0.0009045958346199227	0.004410564116200555
Rfk	0.09314171300849632	2.345913234840557e-05	0.031164161469678937	1.759804962921624e-05	0.0002518649441874195	0.007555948325622586	0.011333922488433878	0.015111896651245172	0.0005646886936565966	0.0169406608096979	0.025410991214546846	0.0338813216193958	2.242029733349459	0.3345886656264972	0.7501577367763268	0.001987078085763214	0.010369832256527881	0.09419737396417456	0.0011035538480115201	0.003908328380282625	0.031956073702993665
Ostf1	0.05065299131581792	2.192925438359989e-05	0.021796178908435257	1.4721301760104357e-05	0.00043293108292208246	0.012987932487662474	0.01948189873149371	0.025975864975324947	0.0006754074565981435	0.020262223697944302	0.030393335546916457	0.040524447395888605	1.5600807686051525	0.4303038841780849	0.6713088143623293	0.0014933463604201744	0.006052115578843788	0.051639807763079915	0.0008804203682890486	0.0028420764700482215	0.022458637487639953
Nmrk1	0.20793659434889142	7.422695430873541e-06	0.022894851122265816	5.917923418829955e-06	3.5696917390207865e-05	0.001070907521706236	0.001606361282559354	0.002141815043412472	0.00025848272116845637	0.007754481635053691	0.011631722452580536	0.015508963270107382	7.241037603974219	0.11010496345751984	0.7972741807801084	0.0024133872378782235	0.021127680729278453	0.20827061564328073	0.0004952550650700061	0.0025557916660739295	0.023161157676113164
Zfand5	0.4059353074316627	9.088354968950414e-05	0.11954115916326075	7.832315611452418e-05	0.0002238867820208124	0.006716603460624373	0.010074905190936559	0.013433206921248745	0.0006551982318287213	0.019655946954861638	0.02948392043229246	0.039311893909723276	2.926471254420971	0.29448327596727947	0.8617968420259613	0.008149112810344313	0.044683290479193956	0.4100250671676904	0.004719953616786196	0.015478657941479663	0.12306570118841434
1110059E24Rik	0.023092888116909585	1.527238576162785e-05	0.004564426097542836	1.1232816702513428e-05	0.0006613458517752384	0.019840375553257152	0.029760563329885727	0.039680751106514305	0.0024609483125513595	0.07382844937654079	0.11074267406481118	0.14765689875308158	3.7211215673999947	0.19765505615560364	0.7354984923662737	0.0009181862404423491	0.0029965461709642116	0.02378014547618284	0.0005511210125885327	0.0009619193613673878	0.00506990284915594
Cemip2	0.05390806079209032	6.0663145318884996e-05	0.005257575159073627	4.113877376422882e-05	0.0011253075036931363	0.03375922511079409	0.050638837666191136	0.06751845022158819	0.00782466679401258	0.2347400038203774	0.3521100057305661	0.4694800076407548	6.953358764900153	0.0975285529069717	0.6781510181837199	0.0032689221472707282	0.008120647618558857	0.05663790233144014	0.0019038205709810334	0.00237700233529766	0.007108819978463924
Ptar1	0.08982779128801864	2.2087905457374145e-05	0.042157556194633704	1.8669253424205185e-05	0.0002458916682761659	0.007376750048284976	0.011065125072427465	0.014753500096569953	0.0004428447734971322	0.013285343204913966	0.01992801480737095	0.02657068640982793	1.8009751066464128	0.46931529307519265	0.8452251599968875	0.0018922336584620229	0.009976734874383702	0.09082174703360048	0.0012616919660355704	0.005055872023552604	0.04299767259872294
Tjp2	0.023601261275558404	4.178489967943757e-05	0.004373781871791434	3.276049518673365e-05	0.0017704519767640656	0.05311355930292197	0.07967033895438295	0.10622711860584394	0.0074901986763495024	0.22470596029048506	0.3370589404357276	0.4494119205809701	4.230670345568861	0.18531983611913772	0.784027135114917	0.0021163330983302747	0.004240446613130531	0.025481581761133094	0.0015179601021209285	0.0019116004705821577	0.005848004155194449
Fam122a	0.008782658446474391	1.7773592680386767e-05	0.004588669374398152	1.0216038988747157e-05	0.002023714435521695	0.06071143306565085	0.09106714959847627	0.1214228661313017	0.002226361970148936	0.06679085910446808	0.10018628865670212	0.13358171820893616	1.1001364278824253	0.5224692958702242	0.5747875048369144	0.0008876382550821484	0.0016780775152648436	0.009582470117091796	0.0005056084482376036	0.0009185886919334373	0.005048391128891774
Gm10053	0.028332144169702197	2.6312565034250725e-06	0.006404742399347162	7.823352838947166e-07	9.287177446452793e-05	0.002786153233935838	0.004179229850903757	0.005572306467871676	0.00012214937543381297	0.003664481263014389	0.005496721894521584	0.007328962526028778	1.3152475672839385	0.22605921955586614	0.2973238385829587	0.00040172798435115023	0.002951620959624348	0.028450550712356325	9.925251176873387e-05	0.0006756793277099785	0.006439947487122424
Vldlr	0.004823821508604182	9.632391241066207e-06	0.002772596246123149	6.572589106243673e-06	0.0019968382378753127	0.05990514713625938	0.08985772070438908	0.11981029427251876	0.0023705539944497717	0.07111661983349316	0.10667492975023973	0.1422332396669863	1.187153746100186	0.5747717325729629	0.6823424154764872	0.00048169582093402115	0.0009158397567083975	0.005257279114452161	0.00032349247224219683	0.0005730261343932803	0.0030683627559041143
Pum3	0.2818321722628839	4.814139845564498e-05	0.09065044347930008	3.653337151219034e-05	0.0001708158372023626	0.0051244751160708785	0.007686712674106318	0.010248950232141757	0.00040301370969611077	0.012090411290883323	0.018135616936324983	0.024180822581766646	2.3593462778200553	0.3216468962767824	0.758876407503	0.004984684653132863	0.030349580156792413	0.2839985351933879	0.002550506152841566	0.010709046065978575	0.09229444519734865
Ak3	0.01181770137220274	1.221339062283531e-05	0.0009080365641375019	7.517007092297767e-06	0.001033482759309124	0.031004482779273722	0.046506724168910586	0.062008965558547444	0.008278308813960364	0.24834926441881092	0.3725238966282164	0.49669852883762183	8.010108286174367	0.07683698678267159	0.615472584512548	0.0006677795917496164	0.0017313727152478632	0.01236730395023033	0.0003473456847947745	0.0004290689755671497	0.0012463018832909014
Rcl1	0.037376587156920375	2.9796370180684135e-05	0.0038955202095413664	2.42536913140184e-05	0.0007971934423971948	0.023915803271915843	0.03587370490787377	0.04783160654383169	0.0062260468459676855	0.18678140537903057	0.28017210806854587	0.37356281075806114	7.809957426701474	0.10422353954325925	0.8139814066929923	0.0017146025296999898	0.005078495373822824	0.03871742381505116	0.0011303713112262416	0.0014809681300849648	0.0049869363186721945
Insl6	0.08545355398103598	4.503830764327722e-06	0.05221870476287268	2.9910656799735083e-06	5.2705014063279584e-05	0.0015811504218983875	0.0023717256328475815	0.003162300843796775	5.727958388772879e-05	0.0017183875166318636	0.0025775812749477952	0.0034367750332637273	1.0867957234383203	0.6110770392821948	0.6641159129832398	0.0010572079242051073	0.008748027782498346	0.08565622636543073	0.0006567850032275347	0.005356468431886076	0.05235330271847149
Rln1	0.014420252077142842	1.802392906215483e-05	0.004110407815474089	4.053622577599099e-06	0.0012499038827985592	0.037497116483956774	0.05624567472593516	0.07499423296791355	0.0009861850112144067	0.0295855503364322	0.0443783255046483	0.0591711006728644	0.7890086788164216	0.2850441027996582	0.22490227095437057	0.0009552793285683958	0.002253102015511252	0.01523132888493981	0.00022351709414670037	0.0005934537975393684	0.004292820831466049
Plgrkt	0.013318152178137909	8.724189355089971e-06	0.001147167343599538	5.6232917193480706e-06	0.0006550600442462997	0.01965180132738899	0.029477701991083488	0.03930360265477798	0.004901893128951456	0.1470567938685437	0.22058519080281552	0.2941135877370874	7.483120321575233	0.08613562364024065	0.6445632356738408	0.0005257700427604277	0.0017244037387928396	0.013710740699116958	0.00026451980080665857	0.000367764861730617	0.0014002154709702012
Ranbp6	0.03158721886393783	2.489564544698792e-05	0.005066930933322226	1.6788663556235047e-05	0.0007881556636633979	0.02364466990990194	0.03546700486485291	0.04728933981980388	0.0033133791988017593	0.09940137596405278	0.14910206394607917	0.19880275192810556	4.203965474790806	0.16041079637773958	0.6743614497557153	0.0014361762337538348	0.00427902593150824	0.03270752290905229	0.0008061591693637993	0.0012621829533627997	0.005822420793352803
Il33	0.003179206878777425	3.5427896387366824e-06	0.005496705938535655	1.591329675234842e-06	0.0011143627243594399	0.033430881730783193	0.0501463225961748	0.06686176346156639	0.00028950605927061454	0.008685181778118436	0.013027772667177655	0.017370363556236872	0.2597951752532184	1.7289550973321473	0.44917419251635043	0.00019121760253092496	0.0004773462216208932	0.0033386324125205757	0.00012657689477092444	0.0006212804292391335	0.005568315773921223
Uhrf2	0.07106745171631487	4.2447648717507306e-05	0.020337151058133725	3.351895987741597e-05	0.0005972867704184565	0.017918603112553694	0.026877904668830544	0.03583720622510739	0.0016481639823396137	0.04944491947018841	0.07416737920528262	0.09888983894037683	2.759418195693364	0.28616688184226746	0.7896541007603858	0.0026208187094509776	0.009016889363919317	0.0729775959086027	0.001711724705065056	0.0035420683002970912	0.021845504252617443
Gldc	0.21541792447540348	5.6273942837697416e-05	0.01876020891597274	3.516749827928758e-05	0.0002612314781824147	0.00783694434547244	0.011755416518208661	0.01567388869094488	0.0018745792457218007	0.05623737737165402	0.08435606605748103	0.11247475474330804	7.175931701511122	0.0870875019414403	0.6249339659869928	0.004686506672450418	0.024074119875236732	0.21795025190309986	0.0017701395117276685	0.003458558314165215	0.02034274633854068
Dkk1	0.059230825230821134	3.460143569866757e-05	0.013311989841125712	5.733494739124373e-06	0.0005841795309085529	0.01752538592725659	0.02628807889088488	0.03505077185451318	0.0004307015560822819	0.012921046682468457	0.019381570023702686	0.025842093364936914	0.7372760141260473	0.22474766794568876	0.1657010648071218	0.0021493728587482523	0.007480147129522155	0.060787889837261175	0.0003911271616718539	0.001589206247373168	0.013569997104386309
Cstf2t	0.03476641698583647	6.726881940792195e-05	0.01218906536107745	2.8913779640931102e-05	0.0019348792668317436	0.058046378004952305	0.08706956700742846	0.11609275600990461	0.0023721080152100584	0.07116324045630175	0.10674486068445263	0.1423264809126035	1.2259721088924853	0.35059883697659056	0.42982439554344337	0.0033747610432148523	0.006503738571940134	0.037793513859192954	0.0014230107374526742	0.0025200266199496444	0.01349018544491935
Asah2	0.021177016405818427	1.8427970133973525e-06	0.0006931490615307864	1.29903475507764e-06	8.701872719383833e-05	0.00261056181581515	0.003915842723722725	0.0052211236316303	0.001874105913392978	0.056223177401789344	0.084334766102684	0.11244635480357869	21.536811371859283	0.032731195379361484	0.7049255808607804	0.00029469602966106516	0.0022006275061847236	0.02125994227142131	6.538805459380167e-05	0.00012777147013157245	0.0007516056255092802
Sgms1	0.24954726876500058	2.062016987976576e-05	0.07480171149729305	1.769656555016383e-05	8.263031682059336e-05	0.0024789095046178007	0.0037183642569267013	0.0049578190092356015	0.00023657968776294965	0.007097390632888489	0.010646085949332734	0.014194781265776979	2.8631100165888337	0.29974967014258946	0.8582162830544467	0.0034233803322394653	0.02588263452108952	0.25047517640959005	0.001544362564730303	0.008276516599486677	0.07559805694705042
Minpp1	0.018176115258915104	2.007832988326641e-05	0.00205520390773704	1.4764096940569241e-05	0.001104654630390193	0.03313963891170579	0.04970945836755868	0.06627927782341159	0.007183762586762405	0.21551287760287216	0.3232693164043082	0.4310257552057443	6.503175190805937	0.11307168107492023	0.7353249511491424	0.0010852859973361395	0.002721136370638499	0.01907964010366209	0.0006849364014029863	0.0008699047530993199	0.0027195882700626556
Atad1	0.038030995580034685	4.051331775580179e-05	0.0036563895334053333	2.700725793064658e-05	0.001065271027957792	0.03195813083873376	0.04793719625810064	0.06391626167746751	0.00738631857571633	0.2215895572714899	0.3323843359072348	0.4431791145429798	6.933745856091178	0.09614235645529211	0.6666266656667226	0.0022034092548114275	0.005626198857014549	0.039854094879045766	0.0012518905022131494	0.0015809655602196295	0.00487171614028443
Ighmbp2	0.024305010706768635	2.6604600852329972e-05	0.006883003958271225	2.0480432476606136e-05	0.0010946138297697162	0.032838414893091486	0.04925762233963723	0.06567682978618297	0.002975507874290126	0.08926523622870378	0.13389785434305568	0.17853047245740755	2.7183174498317006	0.2831927967986616	0.7698079212044449	0.0014402571454225353	0.0036277081090317124	0.025502217745123484	0.0009904495010299883	0.0016099198572743986	0.007804623419718501
Mrpl21	0.08704695972693996	3.641542885142729e-05	0.04686413934426127	2.850341652500379e-05	0.00041834234033744387	0.012550270210123317	0.018825405315184975	0.025100540420246634	0.0006082138053495304	0.018246414160485912	0.027369621240728868	0.036492828320971823	1.4538662399290785	0.5383776698378748	0.78272911850897	0.0025091638955836277	0.010343390271008224	0.08868565402525419	0.0017512951370677833	0.005969067678051297	0.04814679308788644
Tesmin	0.04978039590666135	1.259112404280836e-05	0.01441067011438464	7.051162023168817e-06	0.0002529333849898828	0.007588001549696484	0.011382002324544727	0.015176003099392968	0.0004893014667048961	0.014679044001146883	0.022018566001720325	0.029358088002293767	1.9345072487147867	0.2894848434191798	0.5600105279874683	0.0010644045409929897	0.0055446401725925114	0.050346996488587724	0.0004614089921864432	0.0017583693024810607	0.014727972405427236
Lipa	0.07298332012097397	6.8175717560104755e-06	0.014864688603105377	5.058948044559764e-06	9.341273793395485e-05	0.0028023821380186455	0.004203573207027968	0.005604764276037291	0.0003403332676274766	0.010209998028824298	0.015314997043236448	0.020419996057648597	3.643328256453641	0.20367240868826353	0.7420454416339245	0.0010366239302302112	0.007605122741117868	0.07329011084999444	0.00037629954803624315	0.0017141215223157272	0.015092341265110566
Pank1	0.02900173895799993	1.262856250004177e-05	0.006858760784741911	9.686713689735599e-06	0.00043544156156740624	0.013063246847022187	0.01959487027053328	0.026126493694044375	0.0014123125144245865	0.0423693754327376	0.06355406314910639	0.0847387508654752	3.2434031086533315	0.23649481138612793	0.7670480064301506	0.0008583027020818789	0.0034684592083018724	0.02957002427050181	0.0005044897238855211	0.0011217781945122931	0.0072946629007800134
Kif20b	0.07828898738674019	6.153089482384138e-05	0.01032450609239586	5.2031024787838696e-05	0.0007859457233733856	0.02357837170120157	0.035367557551802355	0.04715674340240314	0.005039565507754434	0.15118696523263303	0.22678044784894955	0.30237393046526606	6.412103734242532	0.1318768633625797	0.8456081280273894	0.003551780140940264	0.01059778900574688	0.08105787765381305	0.0024446411763767	0.0033738467246923276	0.012665902207848603
Ppp6r3	0.1654534931516633	5.286826444477372e-05	0.01627523020967424	4.571092430056153e-05	0.00031953549869335134	0.00958606496080054	0.01437909744120081	0.01917212992160108	0.00280861921531471	0.0842585764594413	0.12638786468916197	0.1685171529188826	8.78969387376286	0.09836740161632923	0.8646193473650198	0.00403360683153145	0.018924421215181148	0.16783256505167812	0.0022197438956220116	0.0036845146144926936	0.01833222180319951
Rpp30	0.09117458106045905	2.6494973093172044e-05	0.01947760146101088	2.1309101635040924e-05	0.0002905960497433258	0.008717881492299774	0.013076822238449661	0.017435762984599548	0.0010940310940079677	0.032820932820239034	0.04923139923035855	0.06564186564047807	3.764783089702322	0.2136297335777724	0.8042696084312099	0.0021040195997973324	0.010309731895238646	0.09236685484965179	0.0011536855881869503	0.00290666971967793	0.020436511034587723
Ppp1r3c	0.3165248691934002	2.2999199368137546e-05	0.044833170343973223	1.416807184042803e-05	7.26615871503126e-05	0.002179847614509378	0.0032697714217640667	0.004359695229018756	0.0003160176211435959	0.009480528634307877	0.014220792951461815	0.018961057268615755	4.349170359984854	0.1416418572677133	0.616024567361944	0.0042002126635001915	0.03268745089090621	0.31755983316496644	0.0010858949362589935	0.0051208802672165835	0.04547073357679249
Btaf1	0.0426499491344148	3.242434046607751e-05	0.007312778963484663	2.5859131349430014e-05	0.0007602433560680121	0.02280730068204036	0.03421095102306054	0.04561460136408072	0.00353615656627309	0.1060846969881927	0.15912704548228904	0.2121693939763854	4.651348200610571	0.17146043809894926	0.7975222002274479	0.0018855948123176359	0.005724090234414968	0.04410904445538828	0.0012367887003591972	0.001894938807072817	0.008476439874209015
Lrp5	0.004679657478060603	2.2525107350439148e-05	0.0006931490615307864	1.621935688426949e-05	0.00481340941212951	0.14440228236388528	0.21660342354582793	0.28880456472777055	0.023399522244825405	0.7019856673447622	1.0529785010171433	1.4039713346895244	4.861319750998114	0.14811961447615377	0.7200568073631525	0.0010604264055503678	0.0014815955785758218	0.005693287308830364	0.000736802550407435	0.0007991859659452058	0.0014230201213229136
Ide	0.08440081206142301	5.0686278241466396e-05	0.028249425633565636	3.299681482172829e-05	0.0006005425422279026	0.018016276266837078	0.027024414400255617	0.036032552533674156	0.00116805259157276	0.0350415777471828	0.052562366620774195	0.0700831554943656	1.944995582227196	0.3347056141237955	0.6510009408174229	0.003124890641480218	0.010720963727008289	0.086681694582289	0.0017673509233134296	0.004309799230334337	0.02973428230054341
Hhex	0.024695777149238696	2.20806483695164e-05	0.006643873075483194	1.5857919074790605e-05	0.0008941062367092621	0.026823187101277863	0.040234780651916796	0.053646374202555726	0.0023868485888612935	0.07160545766583881	0.1074081864987582	0.14321091533167762	2.6695357787079486	0.26902871026628156	0.718181767555493	0.001240586948120625	0.003463206891552108	0.025689406325866936	0.0007800450891204091	0.0013779936659138966	0.007357479433848771
Exoc6	0.013225200570432544	1.342346699159919e-05	0.0029632404718745505	9.074384706117553e-06	0.001014991562518145	0.03044974687554435	0.045674620313316525	0.0608994937510887	0.0030623180238818363	0.09186954071645509	0.13780431107468263	0.18373908143291018	3.017087172906515	0.2240601536508595	0.676009015539471	0.0007363080203262891	0.0019265760716652182	0.013829256585054508	0.0004379797164940354	0.000704671358962745	0.0033715877836498404
1810055G02Rik	0.061013857234691	5.002514032716006e-05	0.005496705938535655	2.8231656379349556e-05	0.0008198980132453743	0.02459694039736123	0.036895410596041844	0.04919388079472246	0.005136104549713385	0.15408313649140154	0.2311247047371023	0.3081662729828031	6.264321253058435	0.09008946799400777	0.5643493690315906	0.0028612698870691127	0.008352517038191303	0.0632649885494132	0.0013253915964560865	0.0018200951309242956	0.006767130475606385
Cyp26a1	0.0024754573442412613	5.481213926756238e-06	0.0004540182820687518	3.0434095964427425e-06	0.0022142227332284147	0.06642668199685244	0.09964002299527866	0.13285336399370487	0.006703275433260813	0.2010982629978244	0.3016473944967366	0.4021965259956488	3.0273717872488835	0.18340783901001148	0.555243717379194	0.0002714092001464433	0.0004942003611281569	0.002722111970945292	0.00014149361466061092	0.0001823552600467986	0.0005909717139086753
Myof	0.01631905296340023	9.190546649396344e-06	0.004110407712148085	4.802741102547354e-06	0.0005631789215960364	0.01689536764788109	0.025343051471821636	0.03379073529576218	0.001168434237886698	0.03505302713660094	0.052579540704901416	0.07010605427320188	2.0747123038187967	0.25187783392619384	0.5225740411059019	0.0005767651288568378	0.0020454798955628585	0.016732627562623066	0.0002572274267361118	0.0006271641208294395	0.004326531061762716
Cep55	0.0652003578579957	7.242068080209366e-05	0.010778524167812635	6.487366293148904e-05	0.0011107405416366516	0.03332221624909955	0.04998332437364932	0.0666444324981991	0.006018789021712082	0.18056367065136245	0.2708455059770437	0.3611273413027249	5.418717329650658	0.16531388050488796	0.8957891891236345	0.003910934214674171	0.009778966421893786	0.06845928849408991	0.003027100073595133	0.0039971672486982706	0.013697838999729641
Rbp4	0.0004154213701230013	4.705903387899417e-06	0.0006931490615307864	1.121459850913742e-06	0.011328024329865493	0.3398407298959648	0.5097610948439472	0.6796814597919296	0.0016179201749722514	0.048537605249167545	0.07280640787375131	0.09707521049833509	0.1428245674496589	1.6685445462893576	0.23830915309426487	0.00021591986615670378	0.0002533077894677739	0.0006271870225784751	5.7397183906426254e-05	0.00011978059944419703	0.0007436147548219048
Kmt5b	0.010300180077243324	3.086671675384546e-05	0.008245058804477484	2.462615454789533e-05	0.0029967162246066713	0.08990148673820014	0.1348522301073002	0.17980297347640029	0.0029867773089164726	0.08960331926749418	0.13440497890124126	0.17920663853498836	0.996683397777678	0.8004771511416274	0.7978222868432331	0.0014920040546954792	0.0024190202616473783	0.01168918233116637	0.0011906275427000647	0.0019326828351030382	0.009353235759132774
Fra10ac1	0.015182811182244349	1.6628520706081518e-05	0.002724109692412514	1.1035342345616523e-05	0.0010952201477370583	0.03285660443211175	0.04928490664816763	0.0657132088642235	0.004050990448862377	0.12152971346587131	0.18229457019880696	0.24305942693174262	3.698791021359975	0.17942063954521442	0.6636394505965035	0.0009001115435961118	0.0022665645499981035	0.015931094614018017	0.0005238315024768687	0.0007690013747939949	0.003220700097965258
Slc35g1	0.006341342958552608	2.8895326978130573e-05	0.0018403164051303297	1.3517178042492465e-05	0.004556657346399988	0.13669972039199965	0.20504958058799946	0.2733994407839993	0.007345029368216271	0.22035088104648815	0.3305263215697322	0.4407017620929763	1.6119336631751018	0.29020925333304737	0.4677980648124502	0.0013637031436014018	0.0019344240098711366	0.007641632672568483	0.0006266761759634642	0.0007923046524251939	0.0024485894170424905
Tbc1d12	0.006722622498187611	1.5948676323190642e-05	0.002079447184592358	1.2481212025835157e-05	0.002372389097779971	0.07117167293339913	0.1067575094000987	0.14234334586679825	0.006002177943404654	0.1800653383021396	0.27009800745320944	0.3601306766042792	2.5300141317549296	0.30932083203436866	0.7825860762931457	0.000784916659525455	0.00138995268436234	0.00744031293273119	0.0005824490130085056	0.0007695992596218179	0.00264110172575494
Chka	0.8685842680274656	3.939937167358393e-05	0.22185078053704138	3.839819437491478e-05	4.536044817281687e-05	0.0013608134451845062	0.0020412201677767593	0.0027216268903690125	0.00017308117772659183	0.005192435331797755	0.007788652997696632	0.01038487066359551	3.8156849127058248	0.255416530903627	0.9745890034246305	0.010458814405585931	0.08863139852805785	0.8703572397527769	0.003946426552241579	0.023912996800575303	0.22357869928391255
Tcirg1	0.013081036359068474	2.169728677772207e-05	0.00205520390773704	1.5102862774100553e-05	0.0016586825525242387	0.04976047657572716	0.07464071486359074	0.09952095315145432	0.007348595785189087	0.2204578735556726	0.3306868103335089	0.4409157471113452	4.430381072017516	0.15711323256985388	0.6960714917409665	0.0011071882685881778	0.0022844815409043405	0.014057414264065966	0.0007001808639118953	0.0008851492156082289	0.0027348327325715646
Ndufs8	0.016353194897214235	4.039350594838737e-05	0.0029632404718745505	1.5733114266254082e-05	0.00247006815501651	0.07410204465049529	0.11115306697574294	0.14820408930099058	0.005309428787701894	0.15928286363105681	0.23892429544658522	0.31856572726211363	2.149506999197116	0.181202541185352	0.3894961305502178	0.001981239716649574	0.0034530272573988553	0.018170902664891665	0.0007376225467001792	0.0010043141891688887	0.0036712306138559844
Unc93b1	0.008130121567259938	1.0458730727559052e-05	0.0018403164051303297	5.5938125272902095e-06	0.001286417508155898	0.03859252524467694	0.05788878786701541	0.07718505048935388	0.0030395928176785774	0.09118778453035732	0.136781676795536	0.18237556906071464	2.362835392403736	0.22635779673225281	0.5348462134654978	0.0005519440984127567	0.0012836550394661511	0.008600764450000095	0.0002701247277793627	0.0004357532042410924	0.002092037968858389
Pdlim1	0.07918998967155418	3.412352252033913e-05	0.046077380333394306	2.4938479555597195e-05	0.00043090702072154244	0.012927210621646274	0.01939081593246941	0.025854421243292548	0.0005412304123010912	0.016236912369032738	0.024355368553549105	0.032473824738065475	1.2560259783997374	0.5818586481006419	0.7308295777709573	0.0023274584101308027	0.00945455748057068	0.08072554818496944	0.0015830053833358168	0.0057299696133413045	0.04719961191339618
Nudt8	0.016836917028766763	4.568432962657768e-05	0.001147167343599538	1.0589251477774754e-05	0.002713342920709509	0.08140028762128527	0.12210043143192792	0.16280057524257055	0.009230781835672034	0.27692345507016103	0.41538518260524154	0.5538469101403221	3.4019960268266742	0.06813404981681279	0.2317917667684078	0.002224164003483663	0.0037394865360726717	0.018892711861962758	0.0004879879899358593	0.0005912330508598177	0.0016236836600994021
Doc2g	0.006197178902177522	9.871137879784383e-06	0.0013862981230615746	5.4932756725799425e-06	0.0015928437819208237	0.04778531345762471	0.07167797018643707	0.09557062691524942	0.003962550032491063	0.1188765009747319	0.17831475146209785	0.2377530019494638	2.4877204390455607	0.22369825769826762	0.5564987278548613	0.0005061729936120724	0.0010639190948080494	0.006641380106767819	0.0002610603864967132	0.00038582721757225485	0.001633495528327672
Aldh18a1	0.011673524503403226	3.580550653986057e-05	0.002987483748729868	2.5856570137605852e-05	0.0030672404490539305	0.09201721347161791	0.13802582020742687	0.18403442694323582	0.008654965955412746	0.2596489786623824	0.3894734679935736	0.5192979573247648	2.8217435506506545	0.2559196023325188	0.7221394873668652	0.001727983039327758	0.0027786002446340483	0.013284772297696952	0.001193420493679562	0.00146229403106525	0.004151029404922131
